StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.2_1,Q1.3_1,Q2.1,Q2.2,Q3.1_1,Q3.2_1,Q4.1,Q4.2,Q5.1,Q5.2,Q5.3,Q5.4,Q5.5,Q5.6_1,Q5.7,Q5.8_1,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,Q6.1_8,Q6.1_9,Q6.1_10,Q6.1_11,Q6.1_12,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.2_5,Q6.2_6,Q6.2_7,Q6.2_8,Q6.2_9,Q6.2_10,Q6.2_11,Q6.2_12,Q6.2_13,Q6.3_1,Q6.3_2,Q6.3_3,Q6.3_4,Q6.3_5,Q6.3_6,Q6.3_7,Q6.3_8,Q6.3_9,Q6.3_10,Q6.3_11,Q6.3_12,Q6.3_13,Q6.3_14,Q6.3_15,Q6.4_1,Q6.4_2,Q6.4_3,Q6.4_4,Q6.4_5,Q6.4_6,Q6.4_7,Q6.4_8,Q6.4_9,Q6.4_10,Q6.4_11,Q6.4_12,SC0,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,SC14,SC15,SC16,SC17,MO503Section,UMID,last2,Uniqname,FirstName,LastName,Email
10/19/20 9:38,10/20/20 10:41,0,68.40.186.30,100,90159,1,10/20/20 10:41,R_11586yhXPiPus4b,,,,,42.28070068,-83.78009796,anonymous,EN,6132,5750,1,,130,,2,,2,5,3,5,2,22,1,33,6,7,5,6,4,6,7,5,6,6,6,6,2,6,3,6,5,6,7,6,3,5,6,6,6,5,6,5,6,3,5,5,5,4,6,6,3,3,5,6,5,6,5,5,2,2,2,5,5,5,4,2,161,36,35,2,3,5,7,3,6,6,17,12,17,11,16,21,21,6,1,,32,,Student101,Last101,Student101@umich.edu
10/20/20 10:28,10/20/20 10:42,0,68.36.132.182,100,818,1,10/20/20 10:42,R_2zZyltGMuB5VLbe,,,,,42.28070068,-83.78009796,anonymous,EN,3360,5000,1,,,150,2,,2,6,1,3,2,15,1,75,5,7,5,5,2,7,6,6,6,6,5,7,3,6,5,4,3,1,3,3,4,5,6,6,6,3,6,6,5,1,5,3,6,2,6,6,3,3,1,4,5,5,7,6,1,1,1,5,5,5,6,2,146,36,25,3,5,3,3,4,6,6,11,6,14,12,17,23,23,3,2,,60,,Student102,Last102,Student102@umich.edu
10/20/20 10:32,10/20/20 10:42,0,73.144.58.241,100,618,1,10/20/20 10:42,R_2CNCDF6ukMFcuvK,,,,,42.27090454,-83.72679901,anonymous,EN,1908,5000,2,,150,,2,,3,5,3,7,1,100,2,25,5,6,6,6,4,6,6,6,6,6,6,6,2,6,3,6,2,6,5,5,6,6,6,6,6,5,3,6,6,3,6,5,5,2,6,6,5,5,2,5,6,2,5,5,3,2,1,5,5,5,5,5,158,36,35,2,3,2,5,6,6,6,10,10,17,15,18,18,25,6,2,,8,,Student103,Last103,Student103@umich.edu
10/20/20 10:32,10/20/20 10:42,0,50.205.14.135,100,575,1,10/20/20 10:42,R_2QLZL8HIWXwqm2A,,,,,42.27090454,-83.72679901,anonymous,EN,2550,5000,,1,,200,,2,2,7,3,2,2,20,1,75,3,7,4,6,1,6,6,6,4,2,3,2,2,6,2,2,1,5,3,6,5,5,6,5,7,1,3,7,5,1,5,3,6,2,5,4,3,2,1,5,7,6,7,6,3,2,1,2,2,2,3,6,134,23,29,2,2,1,3,5,6,7,9,4,12,11,17,26,15,6,6,,50,,Student104,Last104,Student104@umich.edu
10/20/20 10:09,10/20/20 10:44,0,68.32.75.141,100,2109,1,10/20/20 10:44,R_1LH9ECrbpyQZcQr,,,,,42.28070068,-83.78009796,anonymous,EN,2502,1000,,1,,91,,1,3,7,3,7,1,30,2,15,6,6,7,5,3,7,7,4,5,6,6,6,2,6,5,6,5,7,4,5,6,6,6,7,7,6,5,6,5,6,6,5,5,5,6,6,5,5,2,6,6,6,6,6,5,5,4,5,4,5,3,4,179,34,37,2,5,5,4,6,6,7,13,17,16,15,18,24,21,14,4,,2,,Student105,Last105,Student105@umich.edu
10/15/20 21:04,10/20/20 10:49,0,35.1.84.149,100,395129,1,10/20/20 10:49,R_1mr2EWMmxlqupHO,,,,,42.30679321,-83.7059021,anonymous,EN,2172,500,,1,,120,1,,2,7,3,7,2,20,1,90,6,6,6,7,6,6,5,5,5,6,5,5,4,6,7,6,5,6,5,6,5,6,7,7,6,5,4,5,4,4,5,5,5,4,5,5,5,4,5,5,5,6,6,6,4,4,5,4,5,3,4,4,169,31,37,4,7,5,5,5,7,6,14,13,14,14,15,23,20,13,4,,72,,Student106,Last106,Student106@umich.edu
10/20/20 10:46,10/20/20 10:55,0,50.205.14.135,100,564,1,10/20/20 10:55,R_3DbcNYE9sOZPkTB,,,,,42.27090454,-83.72679901,anonymous,EN,8867,365000,1,,,110,,1,2,7,4,4,2,30,1,85,4,6,5,5,4,6,7,6,5,7,7,7,5,6,5,6,5,6,6,5,7,6,7,6,6,3,5,6,6,2,6,4,3,2,6,6,6,3,3,5,5,5,6,6,5,4,3,5,4,2,3,3,153,39,35,5,5,5,6,7,7,6,13,7,16,12,18,22,17,12,3,,67,,Student107,Last107,Student107@umich.edu
10/18/20 10:24,10/20/20 10:56,0,70.142.44.216,100,174770,1,10/20/20 10:56,R_1H8EnEh5LSgtm2S,,,,,42.28070068,-83.78009796,anonymous,EN,8764,50000,,1,,120,,2,2,7,1,7,1,64,1,60,5,3,2,5,5,6,7,3,5,7,6,7,3,7,5,6,4,5,5,6,6,5,7,5,5,2,6,6,5,2,5,5,5,2,6,6,5,2,3,5,6,5,5,5,3,3,3,2,2,2,2,2,136,35,34,3,5,4,5,6,7,5,14,6,16,12,17,21,10,9,4,,64,,Student108,Last108,Student108@umich.edu
10/20/20 10:40,10/20/20 11:00,0,50.205.14.135,100,1219,1,10/20/20 11:00,R_3EngAeNL3hf0TBj,,,,,42.27090454,-83.72679901,anonymous,EN,2751,2500,1,,170,,1,,1,7,4,2,2,20,1,65,5,5,4,6,4,6,6,5,4,6,3,6,4,6,5,6,2,5,3,4,5,4,5,6,7,4,3,5,4,2,5,3,6,3,4,5,3,3,2,3,6,6,5,5,3,2,2,5,5,5,5,4,145,30,31,4,5,2,3,5,5,7,8,9,12,12,14,22,24,7,4,,51,,Student109,Last109,Student109@umich.edu
10/19/20 7:50,10/20/20 11:03,0,73.145.167.124,100,97932,1,10/20/20 11:03,R_oYvnO8bZcPpGhIB,,,,,42.28070068,-83.78009796,anonymous,EN,4636,10000,1,,,90,1,,2,6,4,2,2,10,1,60,6,6,2,6,4,5,6,4,5,5,5,5,3,6,3,5,4,6,6,5,5,6,6,6,6,3,4,6,6,2,6,5,4,2,6,5,4,2,2,4,6,6,6,5,4,2,2,5,2,6,5,2,147,30,34,3,3,4,6,5,6,6,10,7,16,10,18,23,20,8,3,,36,,Student110,Last110,Student110@umich.edu
10/20/20 10:53,10/20/20 11:03,0,50.247.6.26,100,597,1,10/20/20 11:03,R_1PbK9nELfWjmreW,,,,,42.30679321,-83.7059021,anonymous,EN,7366,50,,1,200,,1,,2,4,4,5,2,25,2,40,5,7,6,6,5,7,7,3,5,7,5,7,3,7,5,5,5,7,5,7,7,7,7,7,5,2,3,6,5,2,5,6,2,5,6,6,5,5,2,5,7,7,6,6,5,6,2,2,2,2,1,1,153,34,40,3,5,5,5,7,7,5,10,9,17,12,17,26,8,13,3,,66,,Student111,Last111,Student111@umich.edu
10/19/20 22:14,10/20/20 11:16,0,162.225.188.141,100,46927,1,10/20/20 11:16,R_3LhScJabyEgFLl8,,,,,42.28070068,-83.78009796,anonymous,EN,2992,3000,1,,150,,,1,3,5,3,5,2,30,1,30,7,7,7,5,6,6,6,6,6,7,7,7,5,6,4,4,3,5,3,6,6,7,6,7,6,4,6,6,6,4,5,4,4,4,6,6,5,4,2,6,4,3,3,3,4,5,2,3,3,5,5,5,161,39,35,5,4,3,3,6,6,6,14,12,16,13,17,13,21,11,1,,92,,Student112,Last112,Student112@umich.edu
10/20/20 10:28,10/20/20 11:18,0,68.48.241.255,100,3022,1,10/20/20 11:18,R_qPX9jTO3gS1k3C1,,,,,42.27090454,-83.72679901,anonymous,EN,4029,10000,,2,360,,1,,2,3,5,4,1,50,1,70,6,5,6,7,6,5,7,1,5,7,1,7,5,7,5,6,5,5,6,6,5,6,7,5,5,2,4,6,6,2,5,5,6,3,5,5,5,2,2,5,5,6,5,5,4,5,5,2,2,2,2,5,151,28,35,5,5,5,6,5,7,5,11,7,16,13,16,21,13,14,5,,29,,Student113,Last113,Student113@umich.edu
10/13/20 10:26,10/20/20 11:20,0,24.60.166.243,100,608040,1,10/20/20 11:20,R_3pbshW2t8yhlbtz,,,,,41.31860352,-72.93019867,anonymous,EN,2454,200000,,1,,140,,1,2,6,4,6,2,25,1,52,6,6,5,6,4,7,7,7,6,6,4,7,4,6,4,6,3,4,5,4,5,4,4,4,4,2,6,6,6,2,6,6,4,2,5,5,5,3,1,6,6,6,6,6,3,2,2,4,4,3,2,2,149,37,28,4,4,3,5,5,4,4,13,6,17,12,17,24,15,7,1,,54,,Student114,Last114,Student114@umich.edu
10/20/20 11:03,10/20/20 11:21,0,73.145.172.214,100,1057,1,10/20/20 11:21,R_2rk2n0Sm8dgR8Sy,,,,,42.28070068,-83.78009796,anonymous,EN,3618,2000,2,,180,,1,,2,7,3,6,1,25,1,40,6,6,6,6,4,6,7,4,6,7,7,7,3,7,3,6,6,6,6,6,6,6,6,6,6,2,4,5,5,5,6,6,6,4,6,6,6,4,6,6,6,6,5,7,4,5,4,3,3,3,2,2,167,38,37,3,3,6,6,6,6,6,16,11,17,16,17,24,13,13,5,,18,,Student115,Last115,Student115@umich.edu
10/18/20 22:49,10/20/20 11:42,0,34.99.89.234,100,132756,1,10/20/20 11:42,R_2Qgi5wmbe3xMxKS,,,,,39.73880005,-104.9868011,anonymous,EN,6617,500,,1,170,,,1,2,6,4,3,1,20,1,5,4,6,5,5,7,5,7,3,6,7,6,7,6,6,6,5,4,6,3,5,5,6,6,6,7,5,6,6,2,1,7,5,6,3,6,2,4,4,5,4,6,7,7,6,4,4,3,6,6,5,6,6,171,36,34,6,6,4,3,5,6,7,15,9,9,14,19,26,29,11,1,,17,,Student116,Last116,Student116@umich.edu
10/20/20 11:44,10/20/20 11:53,0,70.142.45.3,100,582,1,10/20/20 11:53,R_yJhqp6knilrgQBr,,,,,42.28070068,-83.78009796,anonymous,EN,6231,2000,1,,,120,1,,2,4,2,4,2,20,1,40,6,7,7,6,5,6,7,5,6,7,7,7,5,7,5,7,5,7,6,7,6,6,7,7,7,5,5,6,6,3,6,7,7,3,7,6,5,5,1,6,6,7,6,6,3,3,5,5,3,5,5,6,182,39,41,5,5,5,6,6,7,7,12,11,19,17,19,25,24,11,2,,31,,Student117,Last117,Student117@umich.edu
10/19/20 18:50,10/20/20 12:02,0,50.205.14.135,100,61914,1,10/20/20 12:02,R_VXcUmrHhSy6OcrD,,,,,42.27090454,-83.72679901,anonymous,EN,2257,35000,,2,,120,1,,3,7,2,7,2,30,1,80,1,7,7,4,4,6,4,4,5,7,6,7,3,6,3,5,2,6,7,4,5,5,7,6,5,4,4,6,7,5,7,5,5,4,6,5,5,4,3,5,7,5,5,5,3,2,2,5,5,6,4,5,163,33,32,3,3,2,7,5,7,5,12,13,17,14,19,22,25,7,3,,57,,Student118,Last118,Student118@umich.edu
10/20/20 10:45,10/20/20 12:10,0,76.200.93.102,100,5116,1,10/20/20 12:10,R_1hBesbpSiC8tKFN,,,,,36.58180237,-87.41619873,anonymous,EN,8168,3600,,1,125,,,1,2,5,5,2,1,75,1,20,5,7,5,6,3,6,6,6,6,6,5,6,6,6,6,3,3,6,4,6,5,4,4,6,6,5,6,6,6,3,6,6,6,3,6,6,5,5,2,5,3,5,6,6,5,3,2,7,7,7,7,7,179,35,31,6,6,3,4,5,4,6,13,11,18,16,18,20,35,10,5,,68,,Student119,Last119,Student119@umich.edu
10/18/20 16:15,10/20/20 12:11,0,50.205.14.135,100,158124,1,10/20/20 12:11,R_uf5wgQHDdNmz51T,,,,,42.27090454,-83.72679901,anonymous,EN,434,3500,2,,,120,2,,2,5,1,5,2,22,1,5,4,7,6,6,5,5,5,3,6,5,5,7,4,7,6,6,3,6,6,4,6,4,4,6,6,6,3,5,6,6,5,6,4,6,4,5,5,7,4,6,3,6,7,6,7,5,4,7,7,7,7,7,190,31,33,4,6,3,6,6,4,6,13,18,17,16,14,22,35,16,1,,34,,Student120,Last120,Student120@umich.edu
10/17/20 18:51,10/20/20 12:17,0,35.1.124.128,100,235575,1,10/20/20 12:17,R_RJ0UNlBFlzkm51L,,,,,42.27090454,-83.72679901,anonymous,EN,5929,100000,1,,170,,,1,2,7,4,6,2,0,1,90,7,5,3,7,7,7,7,4,7,7,6,6,3,7,3,6,3,6,5,3,5,3,7,7,7,5,5,7,7,5,5,5,5,5,7,7,2,5,1,4,4,4,4,5,3,4,3,7,7,7,7,7,180,37,32,3,3,3,5,5,7,7,10,15,19,12,19,17,35,10,5,,29,,Student121,Last121,Student121@umich.edu
10/20/20 12:22,10/20/20 12:29,0,71.227.118.215,100,436,1,10/20/20 12:29,R_25Mc3vUFeB1cafa,,,,,42.27090454,-83.72679901,anonymous,EN,5957,3200,,1,,130,,2,2,7,4,3,2,40,1,47,3,6,6,4,4,6,7,6,3,7,7,7,3,3,6,6,6,3,6,6,6,6,7,7,7,5,5,6,6,5,5,5,6,3,5,4,5,5,3,3,3,5,3,5,3,3,3,6,5,5,5,3,156,37,31,3,6,6,6,6,7,7,11,13,15,16,16,16,24,9,3,,57,,Student122,Last122,Student122@umich.edu
10/20/20 12:22,10/20/20 12:31,0,73.144.62.192,100,558,1,10/20/20 12:31,R_31dtUWkAgNItuli,,,,,42.27090454,-83.72679901,anonymous,EN,6079,3000,1,,160,,,1,3,7,4,7,2,20,1,25,7,5,4,5,4,5,7,6,6,7,4,7,3,7,6,5,2,5,3,4,3,4,6,6,7,2,6,6,6,2,5,5,6,3,5,5,2,4,1,5,6,4,5,5,3,2,2,5,3,3,3,3,144,37,31,3,6,2,3,3,6,7,12,7,16,12,16,20,17,7,3,,79,,Student123,Last123,Student123@umich.edu
10/14/20 0:27,10/20/20 12:41,0,107.3.81.158,100,562443,1,10/20/20 12:41,R_02mKgLxdXfya9BD,,,,,42.36489868,-71.09870148,anonymous,EN,5092,800,1,,,115,1,,1,7,4,4,2,25,1,65,5,6,7,3,2,6,7,5,3,6,6,5,5,7,6,6,5,6,5,5,6,5,5,5,6,5,3,5,5,5,5,5,5,5,6,6,5,5,3,4,5,5,7,4,5,5,5,6,6,6,6,6,173,32,34,5,6,5,5,6,5,6,10,15,16,15,16,21,30,15,6,,92,,Student124,Last124,Student124@umich.edu
10/20/20 12:14,10/20/20 12:45,0,108.160.193.59,100,1893,1,10/20/20 12:45,R_1k1vDiny81uAPSP,,,,,41.8802948,-87.62409973,anonymous,EN,4633,100000,,1,200,,1,,1,7,3,7,2,20,1,45,4,4,5,6,5,6,6,5,4,5,6,7,4,6,5,5,4,5,6,4,5,4,6,5,5,5,2,6,5,5,6,6,5,5,6,6,4,5,2,5,5,6,6,5,2,2,1,6,7,7,7,7,169,33,29,4,5,4,6,5,6,5,9,15,17,14,18,22,34,5,1,,33,,Student125,Last125,Student125@umich.edu
10/20/20 12:45,10/20/20 12:54,0,68.36.133.163,100,531,1,10/20/20 12:54,R_29lZIYL2erC4Eil,,,,,42.28070068,-83.78009796,anonymous,EN,2134,100000,,2,,140,1,,3,6,3,4,2,20,1,32,5,7,5,4,2,7,6,4,3,5,5,5,5,5,2,3,2,5,3,3,3,5,6,6,6,6,5,7,5,5,5,4,5,6,5,5,3,4,2,3,3,5,5,5,2,2,2,5,6,3,5,5,154,28,27,5,2,2,3,3,6,6,10,17,14,12,17,18,24,6,6,,34,,Student126,Last126,Student126@umich.edu
10/20/20 12:39,10/20/20 12:55,0,73.144.195.248,100,970,1,10/20/20 12:55,R_2zekNEgsCJqKtcu,,,,,42.27090454,-83.72679901,anonymous,EN,9557,10000,,2,130,,1,,2,2,4,2,2,14,2,15,5,7,6,6,3,7,7,7,6,5,5,6,5,6,3,5,2,6,4,6,6,6,7,6,6,3,6,6,5,2,6,5,5,2,6,6,3,3,2,6,5,6,6,6,3,3,3,2,1,2,2,2,147,36,35,5,3,2,4,6,7,6,14,7,16,11,18,23,9,9,4,,57,,Student127,Last127,Student127@umich.edu
10/18/20 18:46,10/20/20 12:56,0,68.55.176.123,100,151769,1,10/20/20 12:56,R_1g76aA0KPRKyG3n,,,,,42.28070068,-83.78009796,anonymous,EN,596,10000,1,,,110,,1,2,6,3,3,2,50,1,33,6,6,6,5,2,6,7,3,5,7,7,7,3,6,5,3,3,2,5,3,3,6,7,5,6,5,5,6,6,3,5,6,5,3,5,6,3,3,2,5,5,3,5,5,2,2,2,5,3,5,2,3,147,36,25,3,5,3,5,3,7,6,12,11,18,11,16,18,18,6,3,,96,,Student128,Last128,Student128@umich.edu
10/18/20 19:05,10/20/20 12:58,0,68.32.75.141,100,150826,1,10/20/20 12:58,R_rp4b8Cvct9N27Op,,,,,42.28070068,-83.78009796,anonymous,EN,6345,50000,1,,200,,,1,1,4,4,3,1,45,1,90,6,6,6,5,6,6,6,6,6,6,6,6,6,7,5,5,4,7,6,6,6,7,6,6,6,3,5,7,5,2,5,6,5,5,6,6,3,4,1,5,6,6,6,6,3,1,1,3,2,2,2,2,149,36,38,6,5,4,6,6,6,6,11,10,17,12,18,24,11,5,1,,45,,Student129,Last129,Student129@umich.edu
10/20/20 9:25,10/20/20 13:05,0,73.144.199.70,100,13200,1,10/20/20 13:05,R_2eVyfDdqg8EMzh9,,,,,42.27090454,-83.72679901,anonymous,EN,4396,45000,2,,135,,,2,1,7,3,7,2,59,1,65,6,6,5,7,4,5,7,4,3,7,5,7,6,7,4,5,6,6,6,5,6,5,6,5,6,3,3,5,4,3,5,5,5,4,4,6,4,3,4,4,7,6,7,6,7,6,2,5,4,4,5,5,165,33,33,6,4,6,6,6,6,6,11,10,15,12,14,26,23,15,3,,96,,Student130,Last130,Student130@umich.edu
10/19/20 9:43,10/20/20 13:16,0,35.1.55.253,100,99155,1,10/20/20 13:16,R_xFWn3MbVhvJRZHb,,,,,42.65629578,-83.12310028,anonymous,EN,4686,20000,,1,,75,1,,2,6,4,4,2,30,1,20,2,7,7,5,6,6,6,5,4,6,6,7,3,7,5,5,6,5,6,5,3,5,7,6,7,4,3,6,5,4,5,7,5,2,5,6,5,5,5,3,5,7,6,5,5,2,2,4,4,6,6,6,168,34,33,3,5,6,6,3,7,7,11,10,18,15,16,23,26,9,6,,86,,Student131,Last131,Student131@umich.edu
10/20/20 9:20,10/20/20 13:20,0,171.107.9.119,100,14406,1,10/20/20 13:20,R_AM54sOFpJaNhUiJ,,,,,22.81370544,108.3146057,anonymous,EN,1653,1750,,1,300,,,1,1,6,3,4,2,5,1,50,3,5,7,2,2,5,5,5,4,5,6,5,6,7,7,5,5,6,3,4,5,6,6,6,5,6,3,5,7,2,6,5,6,5,4,5,4,5,5,4,6,4,6,4,4,1,2,5,5,5,4,5,152,30,34,6,7,5,3,5,6,5,12,13,17,15,15,20,24,7,2,,53,,Student132,Last132,Student132@umich.edu
10/18/20 14:35,10/20/20 13:20,0,73.144.62.192,100,168343,1,10/20/20 13:20,R_2a9rYm62sUJMRKo,,,,,42.27090454,-83.72679901,anonymous,EN,3987,200,2,,120,,1,,2,7,2,6,1,88,1,70,4,6,2,3,4,7,7,3,6,5,6,7,4,5,3,5,3,5,5,4,5,5,3,5,4,1,4,5,5,2,5,3,5,3,5,3,6,3,3,6,6,5,6,5,3,3,1,3,2,3,2,2,130,34,29,4,3,3,5,5,3,4,13,6,11,14,15,22,12,7,5,,87,,Student133,Last133,Student133@umich.edu
10/20/20 13:06,10/20/20 13:23,0,41.80.112.233,100,1013,1,10/20/20 13:23,R_OeA5fYzvIbJmCDD,,,,,-1.284103394,36.81550598,anonymous,EN,7460,1000,2,,,200,2,,1,7,4,3,2,10,1,45,2,6,6,5,4,7,7,5,7,7,7,7,1,6,5,5,3,5,7,3,3,6,6,4,7,6,6,5,5,6,3,1,6,7,2,5,5,7,7,7,2,2,2,5,2,5,3,6,6,7,7,6,168,40,29,1,5,3,7,3,6,7,20,19,11,18,10,11,32,10,3,,60,,Student134,Last134,Student134@umich.edu
10/20/20 12:20,10/20/20 13:24,0,108.160.205.103,100,3845,1,10/20/20 13:24,R_1RBaBNVugFiafqV,,,,,41.84829712,-87.65170288,anonymous,EN,5225,10000,,1,130,,,1,1,6,5,7,2,0,1,65,7,6,5,6,5,6,7,4,5,7,7,7,5,7,4,5,2,5,5,6,3,7,5,6,6,1,6,6,5,1,5,6,5,2,7,6,1,1,1,7,4,7,6,7,2,2,1,5,6,6,6,5,158,37,36,5,4,2,5,3,5,6,14,4,17,7,18,24,28,5,5,,25,,Student135,Last135,Student135@umich.edu
10/20/20 0:14,10/20/20 13:37,0,68.49.148.69,100,48169,1,10/20/20 13:37,R_sI0zEWQdTSZoGKl,,,,,42.23240662,-83.7016983,anonymous,EN,748,5000,,2,,100,2,,2,3,6,4,2,10,2,20,7,6,5,7,5,4,6,3,6,6,6,6,5,7,6,7,6,6,5,6,6,6,7,6,6,4,5,5,5,4,6,5,6,4,6,5,4,6,6,6,4,5,5,5,4,6,5,5,5,4,5,4,174,33,38,5,6,6,5,6,7,6,17,12,15,16,17,19,23,15,4,,48,,Student136,Last136,Student136@umich.edu
10/20/20 13:38,10/20/20 13:48,0,99.113.173.32,100,553,1,10/20/20 13:48,R_1PcRapXXhcCJZHB,,,,,42.28070068,-83.78009796,anonymous,EN,6921,2000000,1,,,100,,1,2,5,3,3,2,8,1,70,6,6,5,5,4,6,7,7,6,4,6,6,2,6,5,5,2,4,4,7,6,3,7,6,7,4,6,6,5,2,5,6,6,1,6,5,4,2,4,5,6,5,5,5,5,4,4,7,6,7,6,5,171,36,31,2,5,2,4,6,7,7,15,7,16,12,17,21,31,13,1,,21,,Student137,Last137,Student137@umich.edu
10/20/20 13:39,10/20/20 13:52,0,50.205.14.135,100,798,1,10/20/20 13:52,R_2DRGOC3Rpkp2Arj,,,,,42.27090454,-83.72679901,anonymous,EN,5384,2000,,1,150,,1,,2,3,2,3,2,30,1,30,5,6,4,6,6,6,6,6,6,6,5,6,5,6,5,6,4,6,6,5,5,6,6,6,5,5,6,5,5,5,5,6,6,6,6,6,6,6,3,6,6,6,7,6,5,2,2,5,5,6,6,6,182,35,35,5,5,4,6,5,6,5,15,16,17,18,16,25,28,9,5,,84,,Student138,Last138,Student138@umich.edu
10/20/20 14:09,10/20/20 14:18,0,107.126.81.104,100,546,1,10/20/20 14:18,R_1GPPRpxQsi2RPkF,,,,,41.01879883,-81.61740112,anonymous,EN,6421,10000,1,,,120,,1,3,5,3,6,1,45,1,45,5,6,5,6,6,7,7,4,6,6,5,6,5,6,6,5,4,6,5,5,6,7,7,6,7,6,5,5,3,5,4,3,5,4,5,5,5,4,2,6,6,4,5,6,5,4,2,4,2,6,4,6,163,34,35,5,6,4,5,6,7,7,13,15,11,14,14,21,22,11,1,,21,,Student139,Last139,Student139@umich.edu
10/20/20 14:11,10/20/20 14:28,0,50.205.14.135,100,1032,1,10/20/20 14:28,R_1C3FsGLdglxobP5,,,,,42.27090454,-83.72679901,anonymous,EN,4737,350,,1,135,,,1,2,7,4,3,1,40,2,57,6,7,6,6,5,6,7,6,7,5,5,6,6,7,6,7,6,6,6,4,6,6,6,6,6,3,5,7,7,4,4,5,5,3,6,6,6,5,3,5,5,5,6,7,4,2,1,5,4,3,3,4,165,36,36,6,6,6,6,6,6,6,13,10,18,16,17,23,19,7,1,,37,,Student140,Last140,Student140@umich.edu
10/13/20 10:11,10/20/20 14:41,0,67.194.226.251,100,621020,1,10/20/20 14:41,R_p6KLSzUeHYOPyWl,,,,,42.30679321,-83.7059021,anonymous,EN,2855,35000,,1,100,,1,,2,4,5,3,2,15,2,50,6,6,5,5,5,5,5,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,2,4,5,6,5,5,6,6,6,6,5,5,5,5,5,5,5,6,5,4,5,5,6,5,5,6,178,29,36,6,6,6,6,6,6,6,12,19,16,16,15,21,27,14,3,,55,,Student141,Last141,Student141@umich.edu
10/19/20 14:33,10/20/20 14:46,0,68.42.191.142,100,87162,1,10/20/20 14:46,R_2aeLKQVLavUmzsZ,,,,,42.49330139,-83.13500214,anonymous,EN,2638,5000,1,,,130,2,,3,5,3,5,1,50,1,60,5,6,7,7,6,6,7,3,6,3,5,7,1,6,2,6,4,6,5,6,5,4,6,6,6,4,5,6,6,2,6,4,6,2,5,5,4,2,2,6,6,6,3,6,2,2,1,2,2,3,2,2,145,31,34,1,2,4,5,5,6,6,13,8,15,12,17,21,11,5,1,,38,,Student142,Last142,Student142@umich.edu
10/20/20 14:56,10/20/20 15:04,0,50.205.14.135,100,475,1,10/20/20 15:04,R_2q1OzXbWi6CR9uB,,,,,42.27090454,-83.72679901,anonymous,EN,4810,200000,1,,,110,1,,3,7,4,4,2,7,1,62,6,6,5,6,4,6,7,5,6,7,4,7,4,6,4,5,3,6,4,5,4,5,6,5,6,5,4,7,4,2,6,5,4,4,6,5,4,3,1,4,5,4,6,6,3,3,2,3,4,4,3,4,150,36,32,4,4,3,4,4,6,6,9,11,14,11,19,21,18,8,6,,10,,Student143,Last143,Student143@umich.edu
10/20/20 14:56,10/20/20 15:04,0,50.205.14.135,100,459,1,10/20/20 15:04,R_3VjU2uzEbUAuil3,,,,,42.27090454,-83.72679901,anonymous,EN,2302,500,,1,,100,,2,2,6,3,5,1,30,2,60,6,7,5,5,5,7,6,6,7,6,6,7,5,7,5,6,3,6,5,6,6,7,6,7,5,5,5,7,6,2,6,5,5,3,7,5,5,3,3,5,5,6,6,6,3,3,3,2,2,2,2,3,155,38,39,5,5,3,5,6,6,5,13,10,16,13,20,23,11,9,3,,2,,Student144,Last144,Student144@umich.edu
10/20/20 12:31,10/20/20 15:11,0,68.49.150.249,100,9605,1,10/20/20 15:11,R_3oI3Bq1FoU5MgmO,,,,,42.23240662,-83.7016983,anonymous,EN,7465,2500,,1,160,,,2,1,7,3,7,2,30,1,60,5,6,6,4,3,7,7,4,5,7,7,7,5,6,7,5,5,6,3,4,5,6,7,6,7,6,1,6,5,5,5,5,6,6,5,5,5,6,1,2,3,5,5,3,2,6,4,5,5,5,6,6,162,37,33,5,7,5,3,5,7,7,4,17,15,17,16,16,27,12,2,,65,,Student145,Last145,Student145@umich.edu
10/19/20 14:37,10/20/20 15:20,0,68.32.76.105,100,88971,1,10/20/20 15:20,R_1d6Wbxs0GJd5hZF,,,,,42.28070068,-83.78009796,anonymous,EN,3311,4000,1,,95,,,1,2,6,4,6,1,11,1,55,5,6,3,6,4,5,6,2,4,7,6,7,2,6,5,5,4,6,6,5,5,5,7,6,6,2,5,5,3,2,4,5,2,2,6,4,5,3,5,5,3,4,5,5,2,1,1,2,2,3,3,2,126,32,33,2,5,4,6,5,7,6,15,6,12,10,15,17,12,4,2,,11,,Student146,Last146,Student146@umich.edu
